4.5623	3.2444	1.0491	0.75284	1.0063	1.1125	1.0452	0.57165	0.24322	0.20858	0.34384	0.40595	0.27694	0.19371	0.10306	0.065519	0.045082	0.056879	0.053214	0.075007	0.056419	0.037738	0.042712	0.087313	0.19316	0.18858	0.088807	0.068949	0.049066	0.029262	0.032657	0.023121	0.015295	0.018169	0.027345	0.024398	0.023236	0.026181	0.02619	0.017325	0.02627	0.018957	0.015064	0.013509	0.020685	0.021162	0.014925	0.014829	0.013724	0.0088887	0.0038674	0.0028114	0.001406	0.0015011	0.0016082	0.00209	0.002329	0.0021804	0.0015972	0.0014985	0.0018428	0.0021217	0.001874	111
2.0915	2.0373	2.5673	2.6196	1.3062	0.31397	0.10551	0.21174	0.30552	0.23798	0.13238	0.06035	0.022419	0.0093591	0.011479	0.034457	0.049584	0.038299	0.024425	0.010063	0.0045984	0.0077744	0.012651	0.015726	0.028135	0.05964	0.062198	0.028717	0.0082367	0.0029315	0.0016645	0.0032044	0.0032541	0.0059944	0.011897	0.011947	0.0083873	0.0089257	0.0068471	0.0045726	0.0059586	0.006594	0.0028355	0.00068918	0.00043484	0.0003017	0.0004715	0.0004604	0.0012021	0.0019943	0.001349	0.00052564	0.00045051	0.0004015	0.00056576	0.00065992	0.00075109	0.0006782	0.00067071	0.00073695	0.00077003	0.00075026	0.00062082	200
2.9198	3.2329	2.2815	0.56649	0.31037	0.39684	0.27872	0.40414	0.30694	0.15402	0.13077	0.077774	0.016477	0.0079624	0.017712	0.026558	0.017999	0.0071817	0.0032576	0.0064172	0.013458	0.018019	0.021393	0.023163	0.015686	0.0098533	0.0052315	0.004728	0.0060507	0.0054102	0.0046013	0.0024799	0.00076217	0.00097544	0.0022953	0.0018949	0.0016772	0.00084234	0.0003053	0.00030594	0.00028989	0.00046085	0.0003487	0.00028872	0.00029106	0.0003379	0.00040243	0.00036841	0.00061428	0.00071269	0.00052211	0.00057781	0.00062465	0.00054099	0.00059521	0.00063245	0.00064344	0.00073053	0.000722	0.00059712	0.00066745	0.00095571	0.00090838	201
4.6006	3.278	0.94071	0.079911	0.025307	0.042512	0.058282	0.053469	0.12401	0.14189	0.066681	0.030944	0.013943	0.030736	0.029468	0.028137	0.0098295	0.0069687	0.015858	0.013626	0.0096902	0.0055109	0.0043764	0.0024243	0.0072773	0.012631	0.014054	0.0082735	0.0028447	0.0010558	0.0005641	0.00038812	0.00046896	0.00041645	0.00039299	0.00035152	0.00056386	0.00099776	0.00083441	0.00049493	0.0004512	0.00049706	0.00041557	0.00049906	0.00062164	0.0009003	0.00098515	0.00077889	0.00076895	0.00097183	0.0010739	0.00094024	0.00088588	0.0006952	0.00065098	0.0006548	0.00070853	0.0013191	0.0014838	0.0014145	0.0011971	0.00097174	0.0012014	202
3.2422	3.6311	2.6168	1.0187	0.2493	0.032737	0.021287	0.048739	0.039487	0.024239	0.017849	0.01116	0.0041026	0.00070382	0.00060942	0.0021998	0.0025678	0.001605	0.0019646	0.0037611	0.0069146	0.0090334	0.012128	0.0086115	0.0050112	0.0065451	0.0049239	0.0017695	0.00067532	0.00078129	0.00058892	0.00032258	0.00035103	0.00043501	0.00044308	0.00035156	0.00024724	0.00028901	0.00035837	0.00030517	0.00025404	0.0004645	0.00055145	0.00041308	0.00027015	0.00025624	0.00034793	0.00036369	0.000434	0.00036062	0.00044958	0.00046607	0.00040771	0.00039952	0.00045197	0.00056275	0.00065532	0.00056962	0.00065433	0.00084358	0.00084808	0.00073984	0.00073457	203
4.1657	3.4298	1.2075	0.13781	0.028732	0.015294	0.022951	0.0109	0.0056335	0.0053826	0.0021336	0.00113	0.001038	0.00073939	0.0017469	0.0016159	0.0012869	0.0050964	0.01193	0.01287	0.013121	0.008146	0.001688	0.00073167	0.00034359	0.00031185	0.00036277	0.00047437	0.00082505	0.0007697	0.00027715	0.00031969	0.00044321	0.00028266	0.00027557	0.00030666	0.00022287	0.0002169	0.00021772	0.00024339	0.00026083	0.00032168	0.00035679	0.00038419	0.0004099	0.0003599	0.00034182	0.0004539	0.00031139	0.00019629	0.00027952	0.0003714	0.00040691	0.00028324	0.00058289	0.00074361	0.00065242	0.00043841	0.00059602	0.00063181	0.00050685	0.00074957	0.00065707	204
3.1515	3.5679	1.7523	0.13433	0.07556	0.14874	0.10886	0.13983	0.097994	0.10007	0.094385	0.029842	0.0025744	0.0023255	0.014614	0.025772	0.017758	0.0041312	0.0086419	0.015238	0.014551	0.0092805	0.0074101	0.0047708	0.0018249	0.0035095	0.0050207	0.0087179	0.012452	0.0068153	0.00084475	0.00031308	0.00022781	0.000244	0.00043997	0.0020698	0.0036658	0.0038689	0.0035601	0.0018427	0.001037	0.00075496	0.00023831	0.0003237	0.0005243	0.00047051	0.00027017	0.00025808	0.00034271	0.00033239	0.00033368	0.00036042	0.00031494	0.00048483	0.00044531	0.00034841	0.00040245	0.00051233	0.00049199	0.0005371	0.0005559	0.00047444	0.00047805	205
0.061683	0.12809	0.11685	0.23801	0.46509	0.54612	0.69187	1.133	1.809	2.4473	2.1145	0.93859	0.98067	1.0152	0.81941	0.44705	0.344	0.32987	0.28311	0.28229	0.34866	0.41808	0.63342	0.82648	0.91131	0.48295	0.57993	0.58084	0.40452	0.44163	0.38933	0.23195	0.11741	0.19127	0.21131	0.22234	0.22129	0.34898	0.28903	0.19875	0.2047	0.13994	0.1219	0.11198	0.091776	0.1013	0.10463	0.12203	0.15173	0.12974	0.090521	0.084949	0.064678	0.059238	0.070126	0.069611	0.061953	0.050406	0.045777	0.033722	0.029859	0.029182	0.028546	206
4.0901	2.9042	0.63825	0.17126	0.25671	0.22493	0.23634	0.25059	0.19907	0.31281	0.44623	0.38174	0.50233	0.5054	0.4011	0.3435	0.1979	0.15056	0.16721	0.28763	0.3623	0.5467	0.90489	0.82796	0.56407	0.45843	0.37835	0.34791	0.40549	0.31284	0.19718	0.16646	0.12353	0.10969	0.12274	0.12154	0.173	0.24061	0.25314	0.23155	0.20127	0.16521	0.20722	0.24321	0.16498	0.14053	0.1408	0.15501	0.11921	0.075572	0.074346	0.054271	0.04582	0.055013	0.045809	0.035883	0.038847	0.038625	0.033445	0.026512	0.023881	0.01797	0.015128	207
3.5473	2.8809	0.93502	0.12568	0.08775	0.21356	0.27987	0.34769	0.4527	0.55589	0.49321	0.39245	0.50624	0.31567	0.16561	0.2319	0.1514	0.12178	0.12402	0.13934	0.11292	0.099232	0.10919	0.12071	0.13539	0.10986	0.13169	0.12545	0.087467	0.055915	0.042771	0.048924	0.049036	0.06412	0.10535	0.11444	0.10813	0.10395	0.092046	0.10553	0.04819	0.055983	0.041516	0.030556	0.051096	0.058716	0.042435	0.044904	0.03313	0.025645	0.019135	0.021328	0.016408	0.021227	0.013346	0.014194	0.019046	0.022518	0.021569	0.015748	0.014034	0.0083274	0.0046703	208
3.0657	2.5114	0.83721	0.2687	0.60658	0.4919	0.49901	0.53941	1.0891	1.3071	1.4589	0.7961	0.35678	0.2222	0.16362	0.16561	0.13417	0.11307	0.074113	0.057628	0.062586	0.054051	0.077199	0.082076	0.13573	0.17927	0.18709	0.14998	0.095744	0.074808	0.045854	0.034395	0.022613	0.024177	0.033489	0.059835	0.069518	0.058375	0.072357	0.082907	0.062079	0.059561	0.044685	0.038492	0.053968	0.040726	0.037956	0.027062	0.037181	0.033109	0.019907	0.0095129	0.0079986	0.010302	0.010644	0.013749	0.011563	0.0099271	0.011032	0.0086261	0.0078635	0.0061203	0.0046674	209
4.1631	3.4166	1.4112	0.26933	0.41595	0.60488	0.48382	0.17617	0.070497	0.07422	0.041627	0.018174	0.018162	0.024969	0.053907	0.051361	0.02203	0.010165	0.01113	0.011653	0.0099154	0.0080989	0.0096629	0.024269	0.038842	0.025173	0.013465	0.010098	0.013063	0.011323	0.0092262	0.0051062	0.003281	0.0048118	0.011077	0.012838	0.010583	0.010217	0.017536	0.02031	0.017747	0.0095953	0.0094382	0.007879	0.0098623	0.0078227	0.0056471	0.004666	0.0037543	0.0022925	0.0015454	0.002656	0.0026576	0.0017302	0.0012422	0.00084039	0.00040008	0.00034772	0.00042929	0.00090483	0.00073948	0.00039267	0.00024914	210
3.8916	2.7947	1.2376	0.61558	0.73991	0.45519	0.46529	0.52108	0.23746	0.087748	0.10259	0.13962	0.1276	0.045229	0.04387	0.03639	0.024549	0.020529	0.019287	0.015113	0.018694	0.018199	0.026911	0.04281	0.059082	0.056	0.03848	0.027329	0.016183	0.014148	0.011747	0.01062	0.0090518	0.0088889	0.011192	0.0096006	0.011212	0.010985	0.013789	0.011775	0.0049505	0.0082207	0.0052152	0.0040518	0.0064259	0.0077634	0.0056919	0.0040262	0.0031645	0.003037	0.0024203	0.0029543	0.00271	0.0015418	0.0010486	0.0011832	0.0011147	0.00085751	0.00050777	0.00045132	0.00058451	0.00069282	0.00057079	211
1.7767	2.6759	2.8741	1.9595	1.0187	0.15662	0.06061	0.11131	0.12569	0.067767	0.051023	0.036308	0.012911	0.012001	0.012034	0.024092	0.024758	0.016943	0.018541	0.025097	0.017992	0.0082443	0.017806	0.033134	0.025097	0.007194	0.0080956	0.0086323	0.0063939	0.0016559	0.00038061	0.00059043	0.0015604	0.0018027	0.0036	0.0050335	0.004458	0.0036353	0.0019469	0.0011365	0.00083057	0.00050521	0.00025346	0.00067691	0.0019434	0.0029541	0.0020049	0.0018668	0.002331	0.0013437	0.00038784	0.00038366	0.00048993	0.00048667	0.00039068	0.00064856	0.00081856	0.00055079	0.00042081	0.00037274	0.00037146	0.00036121	0.00045569	300
2.7797	3.4669	2.2462	0.83177	0.33663	0.25793	0.1062	0.11123	0.070711	0.096458	0.14126	0.072054	0.02127	0.030821	0.017894	0.028601	0.030794	0.01544	0.010789	0.013129	0.010831	0.025224	0.038606	0.019509	0.0097392	0.019264	0.020235	0.018108	0.022096	0.019193	0.015202	0.0053018	0.0017896	0.0015838	0.00099478	0.0011735	0.002505	0.004574	0.0039513	0.0031521	0.0015069	0.00065336	0.00091003	0.001654	0.0012535	0.00071916	0.00041174	0.00038001	0.00036842	0.00066746	0.00069486	0.00032844	0.00044938	0.00038123	0.00044398	0.00048159	0.00067544	0.00060723	0.000701	0.00086007	0.00081617	0.00082613	0.00073575	301
5.3394	3.4794	0.59402	0.081059	0.030736	0.03896	0.049979	0.11256	0.33219	0.31487	0.11362	0.048337	0.034039	0.031437	0.036949	0.026599	0.013647	0.012156	0.011788	0.0091256	0.0058558	0.0028107	0.004282	0.0092017	0.012019	0.01567	0.016155	0.011643	0.0068797	0.0036443	0.0027294	0.0015806	0.00043243	0.00027351	0.00045944	0.0015495	0.0031088	0.0031186	0.002136	0.00067951	0.00039059	0.00043613	0.0019926	0.0028942	0.0030923	0.0024084	0.00093647	0.00086619	0.00084497	0.001421	0.0010563	0.00029738	0.00030564	0.00041279	0.0004024	0.00052586	0.00058778	0.00052448	0.00059444	0.00042295	0.00033985	0.00048467	0.0005397	302
2.8338	3.6635	2.958	1.1002	0.14742	0.024302	0.035425	0.063503	0.054975	0.030416	0.025659	0.012917	0.0022609	0.0015546	0.001632	0.0063327	0.0071158	0.0026274	0.0046942	0.0074267	0.0079781	0.009865	0.015381	0.0096438	0.0040271	0.0075355	0.0081808	0.0051632	0.0038405	0.0026209	0.0015936	0.00058284	0.00039623	0.00048117	0.00041008	0.0004614	0.00035024	0.00035656	0.00086886	0.0017576	0.0018285	0.0016602	0.001343	0.00053892	0.00028494	0.00038647	0.00028538	0.00017347	0.00017868	0.00025206	0.00033184	0.00036061	0.00039277	0.00048154	0.00047574	0.00037228	0.00031284	0.00030492	0.00026555	0.00029177	0.00023957	0.00028887	0.0003176	303
3.0869	3.6716	1.6613	0.22675	0.046126	0.018978	0.017962	0.0084043	0.0039352	0.0034283	0.0018487	0.0014756	0.0010076	0.00095845	0.0006705	0.00072379	0.0013932	0.0057412	0.010061	0.018905	0.019927	0.010853	0.0022126	0.0026279	0.0058244	0.0049773	0.0018409	0.00067318	0.00088575	0.001541	0.0012332	0.00044097	0.0002638	0.00041755	0.00041141	0.00036725	0.00027741	0.00022118	0.00023394	0.0002431	0.0003233	0.0002975	0.00023767	0.00020541	0.00025932	0.0002862	0.00028308	0.00026558	0.000324	0.0003308	0.00039278	0.00036844	0.00037325	0.00044839	0.00057026	0.00056269	0.00037166	0.00056919	0.00073805	0.00069253	0.00061933	0.00044279	0.00042248	304
4.4464	3.8591	1.5699	0.23397	0.14671	0.18103	0.14406	0.15513	0.08363	0.084876	0.10736	0.043393	0.0081167	0.010137	0.021898	0.025393	0.011627	0.0062514	0.012683	0.017729	0.016219	0.0146	0.012785	0.010232	0.0037955	0.0074035	0.009719	0.013024	0.016002	0.0096081	0.0036215	0.00098063	0.00031301	0.0011324	0.0029739	0.0049874	0.0094068	0.0092903	0.0048474	0.0034169	0.0041185	0.0020937	0.00062912	0.0018794	0.0026474	0.0017748	0.00090865	0.00026589	0.00064402	0.00067217	0.00032172	0.00026587	0.00030537	0.00023464	0.00031807	0.00056042	0.00028513	0.00033796	0.00031328	0.00048491	0.0003987	0.00034616	0.0003079	305
0.10311	0.14046	0.12708	0.19294	0.36339	0.55597	0.97417	1.2962	1.8742	2.5165	1.7916	1.1952	1.2535	0.80644	0.52656	0.41026	0.48428	0.42363	0.31394	0.22475	0.1864	0.16437	0.21619	0.27688	0.40394	0.52396	0.78943	0.85927	0.72372	0.58541	0.38038	0.20735	0.11982	0.14936	0.21889	0.24076	0.24345	0.2673	0.20655	0.14266	0.17959	0.14016	0.11109	0.14782	0.18855	0.17915	0.13097	0.094087	0.10669	0.089361	0.063507	0.080037	0.093555	0.098728	0.085092	0.056789	0.035999	0.046905	0.047656	0.035994	0.026811	0.019931	0.014899	306
5.8477	3.6112	0.51712	0.34179	0.19393	0.16611	0.14715	0.15494	0.16352	0.18469	0.21143	0.2233	0.24055	0.21986	0.2471	0.23634	0.21851	0.27344	0.18029	0.094331	0.10165	0.12835	0.16563	0.40817	0.55792	0.38348	0.29355	0.23257	0.20161	0.12811	0.075044	0.059124	0.066352	0.077271	0.080454	0.13133	0.19072	0.2106	0.13632	0.062072	0.092477	0.093136	0.10578	0.15268	0.12993	0.075841	0.077049	0.092801	0.084294	0.055643	0.031786	0.05109	0.048228	0.033082	0.033914	0.034672	0.026926	0.029127	0.017715	0.017479	0.014934	0.015305	0.0089118	307
5.4815	3.4856	0.89792	0.12455	0.057366	0.089889	0.13747	0.24486	0.27093	0.28559	0.32452	0.1777	0.17986	0.1266	0.091093	0.070996	0.052819	0.054275	0.04508	0.03093	0.022559	0.023315	0.022025	0.034673	0.048254	0.04542	0.032534	0.031093	0.027516	0.017558	0.014385	0.014248	0.009616	0.013954	0.018788	0.026707	0.032356	0.04626	0.035955	0.027166	0.022441	0.01973	0.018192	0.012579	0.012996	0.010734	0.013114	0.012025	0.012821	0.012176	0.0080652	0.0055033	0.0036111	0.0045235	0.0030345	0.0025713	0.0028502	0.0022784	0.0020565	0.0014765	0.0016901	0.0012654	0.00086607	308
3.3506	3.0028	1.1176	0.23775	0.29917	0.36172	0.31396	0.6072	0.81242	0.68486	0.54146	0.33266	0.1962	0.21266	0.138	0.18134	0.11319	0.070346	0.081359	0.061281	0.050055	0.043102	0.055049	0.10471	0.14393	0.12745	0.22603	0.19524	0.093124	0.058121	0.045501	0.036543	0.036985	0.026654	0.033548	0.044268	0.046281	0.072368	0.077911	0.054165	0.029643	0.035648	0.036581	0.024803	0.036056	0.039266	0.033443	0.028779	0.025761	0.023318	0.016441	0.018184	0.010702	0.0087587	0.011479	0.010416	0.013722	0.013183	0.0084012	0.0063086	0.0050608	0.0035849	0.0032602	309
3.4072	3.3788	1.6343	0.27229	0.30036	0.2625	0.13408	0.052122	0.06974	0.10354	0.03987	0.012687	0.013298	0.019521	0.032027	0.030271	0.012245	0.0059901	0.0074274	0.0061298	0.0067537	0.0062656	0.0099624	0.01654	0.022803	0.019607	0.009361	0.0067361	0.010133	0.011247	0.0081966	0.0040068	0.0017722	0.0034946	0.0072037	0.009183	0.0093682	0.01108	0.014027	0.014216	0.014894	0.015095	0.0089049	0.0062862	0.0059205	0.0057623	0.0062519	0.0049667	0.0035965	0.0059107	0.0048813	0.0018903	0.0010408	0.00047198	0.00043228	0.00043228	0.00030179	0.000461	0.00052043	0.0003984	0.0004278	0.00043262	0.00037466	310
2.9036	3.6462	1.7715	0.44558	0.34144	0.22738	0.21957	0.18406	0.08708	0.055721	0.07604	0.091318	0.089711	0.064229	0.023392	0.013943	0.01355	0.014325	0.010679	0.016488	0.024303	0.018911	0.012746	0.017694	0.040885	0.045046	0.02534	0.025206	0.02227	0.01269	0.006537	0.0039899	0.0015476	0.0015419	0.0023413	0.003389	0.0064058	0.0064659	0.0060227	0.0066798	0.0085589	0.0098787	0.0061694	0.0048123	0.0025204	0.0032769	0.0047207	0.0050998	0.0038974	0.0020768	0.001116	0.00059788	0.00059362	0.00049917	0.00062893	0.00049773	0.00062453	0.00076159	0.00052371	0.00056769	0.00055298	0.00068003	0.00068993	311
3.4892	3.1371	1.4457	1.0442	1.072	0.38724	0.043915	0.039193	0.089443	0.062203	0.024801	0.012835	0.012655	0.017943	0.019304	0.017437	0.016576	0.019373	0.01539	0.010357	0.0069293	0.012255	0.019498	0.024112	0.030241	0.014193	0.0066294	0.0028718	0.0043566	0.0075692	0.0054093	0.0086685	0.011497	0.0079196	0.005889	0.0070013	0.0036714	0.0041333	0.0041498	0.002777	0.0030331	0.0023482	0.0030218	0.0040391	0.0047498	0.0043989	0.0056269	0.0066303	0.0035956	0.0006137	0.00049708	0.0013454	0.0026478	0.0028817	0.002195	0.0007504	0.00069929	0.0012244	0.0009848	0.00065902	0.00064303	0.00046481	0.00048721	400
3.6554	3.5587	1.3654	0.27489	0.29567	0.22984	0.1564	0.11126	0.092819	0.039572	0.022901	0.017496	0.025025	0.017476	0.024998	0.024675	0.016148	0.013717	0.010786	0.018213	0.017546	0.021601	0.021201	0.0097383	0.0054199	0.012721	0.013508	0.0075971	0.0053098	0.007054	0.0052121	0.0029955	0.0027328	0.0023127	0.0038058	0.0030401	0.003555	0.0054091	0.0098232	0.011598	0.0074651	0.0040221	0.0020054	0.0035273	0.0045367	0.0020626	0.0022782	0.0034259	0.0023952	0.0010968	0.00054325	0.00049556	0.00076471	0.0016511	0.0022092	0.0010391	0.00037749	0.00034082	0.00042054	0.00053711	0.00057477	0.00045941	0.00046391	401
4.1231	3.6948	0.99969	0.10492	0.03064	0.035058	0.039247	0.036627	0.09589	0.09624	0.051539	0.018349	0.013036	0.017449	0.029856	0.035217	0.0096884	0.0043946	0.0044665	0.0065852	0.0095777	0.008207	0.0028085	0.0046531	0.010191	0.0098798	0.013261	0.014035	0.007838	0.0015525	0.0010208	0.0011237	0.00054249	0.0002006	0.00016321	0.00044663	0.0029876	0.00544	0.0038431	0.001832	0.0013086	0.00057761	0.00019338	0.00042431	0.00098196	0.00074387	0.00016412	0.000173	0.00024747	0.00019754	0.00021478	0.00027076	0.00023491	0.00016784	0.00030375	0.00031809	0.00029178	0.00020662	0.00021538	0.00024848	0.00030171	0.0003403	0.00036205	402
3.3388	3.3438	1.573	0.56055	0.16138	0.021688	0.011447	0.031103	0.039577	0.032435	0.0346	0.022677	0.0026543	0.0032603	0.0059682	0.01187	0.017953	0.012471	0.0064642	0.0023671	0.0043552	0.0098176	0.019691	0.024207	0.012386	0.011218	0.015341	0.0077478	0.0056746	0.0041711	0.0026024	0.0030876	0.0020219	0.00049578	0.00038915	0.0007851	0.00050318	0.00038757	0.00090734	0.0012108	0.00068498	0.0021131	0.0016928	0.0016349	0.0028313	0.0014059	0.00032907	0.00024974	0.00023128	0.00040285	0.00036768	0.00018759	0.0013446	0.0026534	0.0018893	0.00055188	0.00041831	0.00044003	0.00031106	0.00037663	0.00034153	0.0002479	0.00031618	403
