0.0024048	0.0054046	0.0063163	0.21601	0.36405	0.15743	0.0055233	0.060246	0.091172	0.033467	0.006169	0.045776	0.057149	0.016731	0.010725	0.054667	0.058296	0.014274	0.0048762	0.015021	0.01567	0.0039003	0.0036919	0.011439	0.0089271	0.0010489	0.0018111	0.0050607	0.0031231	0.0004093	0.0018767	0.0049961	0.0031566	0.00021043	0.0016594	0.0032885	0.00179	0.00010254	0.0013081	0.0021653	0.00082533	0.00010442	0.00067831	0.0012171	0.00054354	1.8663e-05	2.9234e-05	4.7505e-06	1.3963e-05	1.9086e-05	2.0784e-05	3.1495e-05	3.9022e-05	4.0735e-05	4.4592e-05	2.1376e-05	1.0865e-05	1.6482e-05	7.586e-06	4.1814e-05	8.2106e-05	5.3194e-05	1.5713e-05
0.069396	0.29543	0.21134	0.087662	0.16971	0.15366	0.046839	0.02946	0.011735	0.027555	0.034312	0.042199	0.041361	0.010372	0.0028622	0.0026542	0.0035792	0.012454	0.010343	0.013547	0.028615	0.019616	0.0049846	0.0047519	0.0033658	0.0014466	0.0024106	0.0041093	0.0027618	0.00023403	0.00025339	0.0013254	0.0010999	0.0010406	0.0012401	0.00071275	0.00064593	0.00098967	0.00072746	0.00039844	8.4895e-05	0.00063018	0.00062263	0.00032773	0.00021843	0.00012348	4.3769e-05	2.8862e-05	2.3009e-05	1.7841e-05	1.2622e-05	1.9333e-05	2.6741e-05	1.9844e-05	2.37e-05	5.1556e-05	6.0922e-05	1.1899e-05	3.4314e-05	2.6827e-05	2.1781e-05	3.2974e-05	1.4059e-05
0.048313	0.29079	0.12852	0.015948	0.0084259	0.020277	0.017325	0.004902	0.0095788	0.013676	0.0078403	0.0020756	0.0018157	0.0022326	0.00094385	0.00047376	0.00011336	0.00042109	0.0011835	0.00169	0.0018402	0.0016832	0.0015285	0.0016214	0.00088901	0.00034318	0.00033503	0.00038336	0.00039542	0.00030466	0.00028019	0.00016758	0.00040054	0.00039831	0.00032331	0.00035613	0.00041725	0.00025005	8.1865e-05	1.4992e-05	0.0001861	0.00011762	0.00021748	0.00025115	0.00015808	1.8383e-05	0.00011564	0.00011703	5.8048e-05	8.5325e-05	0.00010661	0.00010091	5.1237e-05	6.2882e-05	0.00012905	0.00011344	3.4814e-05	5.153e-05	2.0709e-05	0.00017901	0.0001755	6.6854e-05	0.00015094
0.012176	0.05762	0.083408	0.027966	0.19315	0.20363	0.22991	0.27984	0.088541	0.011745	0.014152	0.021039	0.007412	0.022086	0.021622	0.016427	0.015636	0.019269	0.018728	0.0089731	0.0049238	0.006613	0.0052159	0.0051491	0.0066045	0.0037764	0.0047925	0.0042561	0.002809	0.000764	0.0022169	0.0025036	0.0030053	0.0019953	0.00054348	0.00014945	1.4419e-05	0.00017139	0.00017392	0.00035812	0.00055994	0.00043121	0.00011777	0.00013092	0.00015031	0.00038499	0.00031258	8.9066e-05	6.4608e-05	0.00012962	0.00014854	7.0497e-05	9.1104e-05	0.00016091	8.8035e-05	5.6141e-05	0.00019767	0.00020588	5.9905e-05	5.2366e-05	7.1985e-05	0.00023419	0.00016667
0.0080249	0.023167	0.014702	0.026736	0.026592	0.029967	0.035137	0.19537	0.29295	0.2094	0.031118	0.077782	0.089319	0.0076421	0.024463	0.058665	0.083508	0.021065	0.015143	0.014805	0.0043892	0.022763	0.01344	0.035781	0.055818	0.03366	0.021129	0.019323	0.0053475	0.018599	0.020277	0.01583	0.014388	0.012523	0.011015	0.015809	0.015568	0.022396	0.022952	0.0091366	0.017423	0.020834	0.0099416	0.0085227	0.0084866	0.0061965	0.0015116	0.0016949	0.0013547	0.0040363	0.0050764	0.0051595	0.0023616	0.00048144	0.00014502	0.00049089	0.000227	0.00012294	0.00021041	0.00028973	0.00011504	0.00017403	0.00045008
0.56891	0.34392	0.033221	0.013145	0.021602	0.0043819	0.0089798	0.010588	0.0086686	0.0035027	0.002068	0.0015099	0.0010066	0.00040715	0.00010049	0.00020237	0.00015513	0.00032083	0.0003716	0.00023144	0.0001407	4.5365e-05	0.0003393	0.00059769	0.00023818	0.00012466	1.8106e-05	7.1457e-05	4.0957e-05	4.4836e-05	6.7326e-05	5.7104e-05	3.3431e-05	3.5225e-05	4.9487e-05	2.0261e-05	3.0136e-05	7.1165e-05	5.4446e-05	1.4686e-05	1.5023e-05	1.0606e-05	1.0158e-05	2.6931e-05	2.748e-05	1.7411e-05	3.883e-05	8.9915e-06	8.7964e-05	9.3214e-05	6.7779e-05	0.00010475	8.8443e-05	5.5083e-05	8.6744e-05	0.00013419	0.00014778	7.6075e-05	7.1059e-05	9.3704e-05	7.0647e-05	3.7536e-05	8.1873e-05
0.011975	0.19949	0.21312	0.024242	0.029238	0.026346	0.047709	0.056642	0.026846	0.0043986	0.0040827	0.0028039	0.0012587	0.00034101	0.0012777	0.0014941	0.0013548	0.0010637	0.001176	0.00082712	0.00062415	0.00068235	0.0011309	0.0010177	0.0013292	0.00082379	0.00093524	0.0010849	0.00049108	7.7398e-05	0.00025634	0.00043036	0.00026263	9.3574e-05	0.00010397	0.00020955	0.00013174	0.00022719	0.00037756	0.00064351	0.00054088	0.00049995	0.00047139	0.00013218	9.0648e-05	4.659e-05	3.269e-05	0.00016204	0.00016106	0.00023149	0.00025979	0.00019933	0.0001829	0.00020236	0.00045927	0.00038961	0.0003056	0.00022887	0.00021893	0.00010785	0.00026315	0.00012065	0.00034655
0.45277	0.27106	0.20382	0.22902	0.087719	0.0012739	0.0058415	0.014119	0.012484	0.0038475	0.0022138	0.001986	0.0011	0.00044012	0.00059539	0.00059946	0.0025786	0.0026524	0.0011374	0.0019112	0.0010318	0.00089225	0.00099327	0.00062633	0.0013608	0.00225	0.0015397	0.00097464	0.00050388	0.00024321	0.00036312	0.00014259	6.4716e-05	0.00011482	7.8003e-05	0.00010724	0.00051918	0.0011237	0.0015569	0.0011181	0.00032984	7.3696e-05	5.1994e-05	1.9404e-05	0.0003147	0.00047954	0.00034146	0.00023728	0.00064445	0.00046555	0.00021989	0.00017927	0.00022573	0.0001937	0.00017239	0.00016056	0.0002063	0.00016267	0.00021239	0.00033081	0.0002935	0.00010425	0.00025463
0.0023801	0.0077484	0.019455	0.23217	0.33388	0.11863	0.0049291	0.041321	0.060262	0.023397	0.018337	0.077723	0.065904	0.012956	0.069702	0.18662	0.12522	0.0085812	0.033439	0.058591	0.027992	0.0019735	0.022072	0.030122	0.0098008	0.00081466	0.0065967	0.0060506	0.0013106	0.00051591	0.0040335	0.004135	0.0013709	0.00084954	0.0023581	0.0015279	7.1137e-05	0.0028441	0.0053537	0.0023674	0.00055898	0.00064677	0.001027	0.0003429	0.00034268	0.0019385	0.0021888	0.0005675	2.8501e-05	4.7124e-05	5.7576e-05	1.4723e-05	2.1415e-05	4.1533e-05	5.4707e-05	0.00015363	0.00015105	8.3673e-05	0.00011447	9.2798e-05	8.2883e-05	7.7531e-05	0.0001435
0.25941	0.41291	0.25003	0.045135	0.055902	0.034322	0.031956	0.026489	0.0028723	0.0064579	0.0025684	0.0013771	0.00091557	0.00079628	0.00055796	0.00016166	5.2099e-05	0.00012199	0.00023184	0.00019407	0.00040638	0.0002317	0.00013752	0.00021391	1.4602e-05	0.00017547	0.00023506	0.00021061	0.00036756	0.00018654	3.029e-05	1.0589e-05	5.3184e-05	5.3156e-05	4.9198e-05	0.00018193	0.00011976	0.0003029	0.0001858	2.8305e-05	4.1543e-05	5.8875e-05	6.3732e-05	4.1906e-05	5.4094e-05	2.3109e-05	2.3922e-05	8.7689e-06	7.6841e-05	9.1797e-05	5.5495e-05	7.9457e-05	0.00013515	0.00012141	3.8562e-05	1.4253e-05	4.7409e-05	1.7856e-05	7.574e-05	1.3865e-05	8.6861e-05	0.00010873	4.1383e-05
