epoch,batch,batch_loss,elapsed
0,0,0.7131669521331787,0.006032466888427734
0,1,0.7215587496757507,0.011212348937988281
0,2,0.7228695154190063,0.017106056213378906
0,3,0.7135908007621765,0.023591995239257812
0,4,0.7206820845603943,0.028778553009033203
0,5,0.7247976064682007,0.03394818305969238
0,6,0.7077538967132568,0.03948807716369629
0,7,0.7165640592575073,0.04523515701293945
0,8,0.7195958495140076,0.050454139709472656
0,9,0.7278989553451538,0.05551457405090332
0,10,0.7080774903297424,0.061104774475097656
0,11,0.6963282823562622,0.0663597583770752
0,12,0.7263267040252686,0.0713956356048584
0,13,0.7046746015548706,0.07701921463012695
0,14,0.722531795501709,0.08463335037231445
0,15,0.710339367389679,0.09020328521728516
0,16,0.725075364112854,0.09542989730834961
0,17,0.7303731441497803,0.10067081451416016
0,18,0.7279295921325684,0.10650086402893066
0,19,0.7279463410377502,0.11195039749145508
0,20,0.7150042653083801,0.11747193336486816
0,21,0.7128911018371582,0.12335085868835449
0,22,0.7162759900093079,0.12905597686767578
0,23,0.7254311442375183,0.13425636291503906
0,24,0.7243584394454956,0.14014649391174316
0,25,0.7134459018707275,0.14621567726135254
0,26,0.7278181314468384,0.15183758735656738
0,27,0.7088200449943542,0.15785956382751465
0,28,0.7203357219696045,0.16395258903503418
0,29,0.7173293232917786,0.16944313049316406
0,30,0.7156382203102112,0.1744709014892578
0,31,0.7272778153419495,0.179365873336792
0,32,0.7228739857673645,0.1845383644104004
0,33,0.7294033169746399,0.19021987915039062
0,34,0.7238373160362244,0.1961514949798584
0,35,0.7229267954826355,0.20184779167175293
0,36,0.7224466800689697,0.20788192749023438
0,37,0.7104164361953735,0.21435856819152832
0,38,0.7116386294364929,0.22055435180664062
0,39,0.7148444652557373,0.22684431076049805
0,40,0.7241784334182739,0.23256564140319824
0,41,0.7187011241912842,0.23768305778503418
0,42,0.7185936570167542,0.2430260181427002
0,43,0.731299877166748,0.24859142303466797
0,44,0.7300934791564941,0.2537071704864502
0,45,0.7098016142845154,0.2588486671447754
0,46,0.7163034677505493,0.2643253803253174
0,47,0.7281860113143921,0.2694730758666992
0,48,0.7188760042190552,0.274639368057251
0,49,0.7084802985191345,0.27999305725097656
0,50,0.7143384218215942,0.28566741943359375
0,51,0.7276531457901001,0.29096293449401855
0,52,0.7232136726379395,0.29607439041137695
0,53,0.7028669714927673,0.3023393154144287
0,54,0.7184147834777832,0.3091471195220947
0,55,0.7269356846809387,0.3148348331451416
0,56,0.7140678763389587,0.3206210136413574
0,57,0.7162877321243286,0.32647037506103516
0,58,0.7215061783790588,0.33266735076904297
0,59,0.7158909440040588,0.33821749687194824
0,60,0.7222002744674683,0.3439934253692627
0,61,0.697500467300415,0.34986448287963867
0,62,0.71966153383255,0.35590124130249023
0,63,0.7128764986991882,0.36266088485717773
0,64,0.7284883856773376,0.3682870864868164
0,65,0.730342447757721,0.3748466968536377
0,66,0.719046950340271,0.3811228275299072
0,67,0.7101595401763916,0.3869802951812744
0,68,0.7279886603355408,0.39324069023132324
0,69,0.7052334547042847,0.3991076946258545
0,70,0.7272268533706665,0.4050905704498291
0,71,0.7221179008483887,0.4108905792236328
0,72,0.7209583520889282,0.41700029373168945
0,73,0.720548152923584,0.42394447326660156
0,74,0.715968132019043,0.4298677444458008
0,75,0.7248624563217163,0.4357008934020996
0,76,0.7252756357192993,0.44180798530578613
0,77,0.7234396934509277,0.44779419898986816
0,78,0.7142552733421326,0.45281291007995605
0,79,0.7263696193695068,0.4596068859100342
